"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.255216373E0,1.537526846E-1,-2.027201653E-2,1.088705063E0,1.099695211E0
9.260281529E0,-3.439557552E-2,-4.556512833E-2,8.451642990E-1,8.470902720E-1
9.265349185E0,-1.927022338E-1,-1.154923439E-2,5.251455307E-1,5.595045703E-1
9.270429029E0,-4.048205614E-1,4.639315605E-2,2.050485611E-1,4.561544961E-1
9.275480383E0,-5.548681021E-1,1.594145298E-1,-1.579532623E-1,5.985322348E-1
9.280546841E0,-7.322945595E-1,2.417638302E-1,-4.280738831E-1,8.820160547E-1
9.285619341E0,-9.566649795E-1,3.034250736E-1,-5.134468079E-1,1.127343019E0
9.290701685E0,-1.047600269E0,3.329970837E-1,-4.774436951E-1,1.198459788E0
9.295750591E0,-9.944295287E-1,3.494973183E-1,-4.872598648E-1,1.161232379E0
9.300813664E0,-8.815515637E-1,4.288749695E-1,-5.471992493E-1,1.122717203E0
9.305884758E0,-8.524464965E-1,5.822885036E-1,-5.830907822E-1,1.185630546E0
9.310941216E0,-8.968576193E-1,7.785551548E-1,-6.214008331E-1,1.340388270E0
9.316033925E0,-9.974684119E-1,9.577834606E-1,-6.836671829E-1,1.542625427E0
9.321099029E0,-1.286408544E0,1.059422731E0,-6.290664673E-1,1.781277094E0
9.326165435E0,-1.689116716E0,1.146048069E0,-5.703077316E-1,2.119384903E0
9.331226373E0,-2.030504227E0,1.188972712E0,-4.141120911E-1,2.389161432E0
9.336293820E0,-2.329210758E0,1.307785034E0,-2.323846817E-1,2.681329352E0
9.341358664E0,-2.589560509E0,1.360859632E0,-5.854701996E-2,2.925951182E0
9.346424550E0,-2.847368002E0,1.405471325E0,5.485725403E-2,3.175824854E0
9.351494341E0,-3.083856106E0,1.470319986E0,1.892995834E-1,3.421672643E0
9.356558143E0,-3.315870762E0,1.538394213E0,3.639974594E-1,3.673438418E0
9.361625539E0,-3.564840794E0,1.571270466E0,5.526323318E-1,3.934765972E0
9.366691425E0,-3.785442352E0,1.664553165E0,7.696161270E-1,4.206259624E0
9.371764602E0,-4.008646488E0,1.781888247E0,1.005475044E0,4.500594678E0
9.376829185E0,-4.176394939E0,1.879827023E0,1.346389771E0,4.773760545E0
9.381869029E0,-4.328274727E0,1.963042021E0,1.713212967E0,5.051989188E0
9.386933352E0,-4.506541729E0,1.976264000E0,1.995871544E0,5.310182763E0
9.392024758E0,-4.806241512E0,1.914719105E0,2.230320930E0,5.633865296E0
9.397091425E0,-5.205626965E0,1.811927319E0,2.459705353E0,6.035874678E0
9.402157310E0,-5.683182716E0,1.689499855E0,2.705570221E0,6.517137851E0
9.407224498E0,-6.148001671E0,1.604802847E0,2.915300369E0,6.990872118E0
9.412290800E0,-6.607395172E0,1.504684448E0,3.141760826E0,7.469431527E0
9.417360904E0,-7.087733746E0,1.410618544E0,3.262948990E0,7.929227606E0
9.422411477E0,-7.522089958E0,1.289170504E0,3.456033707E0,8.377825906E0
9.427480070E0,-7.946132660E0,1.185657024E0,3.689871788E0,8.840925327E0
9.432533925E0,-8.343004227E0,1.104622126E0,3.825725555E0,9.244570601E0
9.437600539E0,-8.729871750E0,1.028943300E0,3.961978912E0,9.641922111E0
9.442664966E0,-9.176158905E0,9.510872364E-1,4.144227028E0,1.011341074E1
9.447728143E0,-9.684036255E0,8.299665451E-1,4.300789833E0,1.062855568E1
9.452797466E0,-1.028699207E1,6.342437267E-1,4.321769714E0,1.117596369E1
9.457860800E0,-1.087749481E1,3.851950169E-1,4.396509171E0,1.173872061E1
9.462929758E0,-1.146287251E1,5.423355103E-2,4.290490150E0,1.223963615E1
9.467995748E0,-1.205578232E1,-3.224811554E-1,4.166639328E0,1.275957541E1
9.473059758E0,-1.262589741E1,-6.922144890E-1,4.034594536E0,1.327291977E1
9.478128873E0,-1.309260273E1,-1.116852999E0,3.856019974E0,1.369425051E1
9.483218612E0,-1.334910583E1,-1.505545378E0,3.721964836E0,1.393981046E1
9.488243039E0,-1.348511887E1,-1.754899383E0,3.730300903E0,1.410117894E1
9.493344341E0,-1.342342567E1,-2.047425270E0,3.610646248E0,1.405051862E1
9.498409706E0,-1.329758358E1,-2.236821651E0,3.375047684E0,1.390036140E1
9.503476633E0,-1.311041546E1,-2.345166445E0,3.286966324E0,1.371812475E1
9.508545904E0,-1.284289837E1,-2.587931395E0,3.147645950E0,1.347386739E1
9.513613873E0,-1.249967098E1,-2.928814411E0,2.969018936E0,1.317705589E1
9.518677935E0,-1.227430725E1,-3.190242052E0,2.727057457E0,1.297201238E1
9.523744081E0,-1.212410259E1,-3.376593590E0,2.529321671E0,1.283716153E1
9.528810279E0,-1.204892254E1,-3.576270819E0,2.394813538E0,1.279458398E1
9.533876633E0,-1.196964931E1,-3.793939590E0,2.299490929E0,1.276534923E1
9.538927779E0,-1.189084053E1,-4.055512905E0,2.200100899E0,1.275459593E1
9.544023873E0,-1.179782963E1,-4.261097431E0,2.092117310E0,1.271702363E1
9.549084289E0,-1.166647243E1,-4.500540257E0,2.037329674E0,1.266933913E1
9.554122831E0,-1.153719521E1,-4.797877312E0,2.119475365E0,1.267354235E1
9.559184810E0,-1.126142502E1,-5.012471676E0,2.187906265E0,1.251924517E1
9.564276216E0,-1.087724400E1,-5.147171021E0,2.123181343E0,1.221948057E1
9.569315279E0,-1.048944759E1,-5.222963810E0,1.963517189E0,1.188121465E1
9.574405904E0,-1.002364159E1,-5.340744495E0,1.809683800E0,1.150095204E1
9.579472050E0,-9.456021309E0,-5.442126751E0,1.567999840E0,1.102232762E1
9.584539758E0,-8.947302818E0,-5.570181847E0,1.291210175E0,1.061830388E1
9.589588091E0,-8.490640640E0,-5.710131645E0,1.091637611E0,1.029020187E1
9.594648195E0,-8.104864120E0,-5.854967117E0,9.668874741E-1,1.004511492E1
9.599717779E0,-7.665511608E0,-6.061714649E0,8.233880997E-1,9.807263669E0
9.604780904E0,-7.254142761E0,-6.298958778E0,7.663249969E-1,9.637775827E0
9.609850279E0,-6.851840973E0,-6.545372963E0,6.019010544E-1,9.494836324E0
9.614911737E0,-6.458825588E0,-6.839098930E0,4.187145233E-1,9.416210703E0
9.619984133E0,-6.055693150E0,-7.120024681E0,3.004188538E-1,9.351813860E0
9.625057466E0,-5.637341976E0,-7.346876144E0,1.652936935E-1,9.261940166E0
9.630131893E0,-5.186616898E0,-7.536349297E0,-8.236885071E-3,9.148640522E0
9.635177570E0,-4.806303024E0,-7.735662460E0,-1.391277313E-1,9.108258834E0
9.640246685E0,-4.489073277E0,-7.944834709E0,-2.370147705E-1,9.128436528E0
9.645309133E0,-4.205885410E0,-8.139417648E0,-2.902565002E-1,9.166451908E0
9.650391841E0,-3.930574656E0,-8.297870636E0,-3.133125305E-1,9.187069117E0
9.655441164E0,-3.627145529E0,-8.381312370E0,-3.616075516E-1,9.139657639E0
9.660505956E0,-3.226849079E0,-8.437994003E0,-3.225469589E-1,9.039708752E0
9.665586893E0,-2.856474876E0,-8.549451828E0,-1.913967133E-1,9.016052794E0
9.670631008E0,-2.472267389E0,-8.672373772E0,-6.887340546E-2,9.018143735E0
9.675724237E0,-2.105520487E0,-8.728549957E0,3.104877472E-2,8.978962351E0
9.680789602E0,-1.769867063E0,-8.724691391E0,2.914047241E-2,8.902444521E0
9.685857831E0,-1.379659653E0,-8.780656815E0,4.761123657E-2,8.888512906E0
9.690923456E0,-1.086898327E0,-8.882028580E0,2.696037292E-3,8.948284022E0
9.695989602E0,-7.948001027E-1,-8.940573692E0,1.908302307E-2,8.975852567E0
9.701052883E0,-5.449380279E-1,-9.016225815E0,1.733188629E-1,9.034341416E0
9.706119029E0,-3.688675761E-1,-9.056501389E0,2.883119583E-1,9.068594405E0
9.711189602E0,-2.833421230E-1,-9.092979431E0,5.079336166E-1,9.111561570E0
9.716254966E0,-2.325809896E-1,-9.080238342E0,7.866458893E-1,9.117216353E0
9.721321112E0,2.860227227E-2,-8.968366623E0,1.028831482E0,9.027231701E0
9.726388560E0,4.850795865E-1,-8.841101646E0,1.229649544E0,8.939374616E0
9.731463039E0,8.392748833E-1,-8.657571793E0,1.321986198E0,8.798044054E0
9.736523716E0,1.112458229E0,-8.491491318E0,1.238600731E0,8.653156643E0
9.741567206E0,1.398747683E0,-8.373661041E0,1.132605553E0,8.564898695E0
9.746625800E0,1.689455271E0,-8.384723663E0,1.027521133E0,8.614734453E0
9.751722675E0,1.927966356E0,-8.435033798E0,9.729900360E-1,8.707098200E0
9.756788039E0,2.249168158E0,-8.411652565E0,8.848962784E-1,8.752011066E0
9.761850018E0,2.619328260E0,-8.278572083E0,8.038339615E-1,8.720194109E0
9.766917206E0,2.971135378E0,-8.155477524E0,7.800159454E-1,8.714808314E0
9.771968195E0,3.196718931E0,-8.011178017E0,7.918424606E-1,8.661697271E0
9.777028664E0,3.374759674E0,-7.912864685E0,9.327430725E-1,8.652886225E0
9.782094758E0,3.547113657E0,-7.743603706E0,1.104785919E0,8.588711521E0
9.787160123E0,3.589345217E0,-7.595449448E0,1.284748077E0,8.498519225E0
9.792226841E0,3.341159344E0,-7.510372639E0,1.593104362E0,8.372993756E0
9.797292258E0,3.413582087E0,-6.719102859E0,2.068684578E0,7.815263385E0
9.802358039E0,3.386768818E0,-6.958055973E0,2.410334587E0,8.105211828E0
9.807425383E0,2.718901634E0,-7.414964199E0,3.319180489E0,8.566859360E0
9.812486112E0,2.029700994E0,-7.467761040E0,3.582791328E0,8.527809495E0
9.817579237E0,2.087530136E0,-7.383307457E0,3.546934128E0,8.452913863E0
9.822652883E0,2.001524687E0,-7.133364677E0,3.381942749E0,8.144232895E0
9.827706320E0,1.604586124E0,-6.993009567E0,3.085417747E0,7.810037267E0
9.832751998E0,1.406635284E0,-7.193027496E0,2.939314842E0,7.896697989E0
9.837817310E0,1.491755247E0,-7.385324001E0,2.883260727E0,8.067312858E0
9.842909654E0,1.628086090E0,-7.443258286E0,2.811923981E0,8.121556174E0
9.847939289E0,1.699436188E0,-7.395767689E0,2.670256615E0,8.044608968E0
9.853043716E0,1.783040047E0,-7.409603596E0,2.328742027E0,7.968970867E0
9.858076789E0,1.904899597E0,-7.543906212E0,1.875728607E0,8.003594269E0
9.863143716E0,2.062193632E0,-7.679938793E0,1.377785683E0,8.070464412E0
9.868240591E0,2.300688982E0,-7.646575928E0,8.607139587E-1,8.031445806E0
9.873300487E0,2.537253141E0,-7.581837654E0,6.039905548E-1,8.017899994E0
9.878364810E0,2.728962183E0,-7.597178459E0,5.877046585E-1,8.093809480E0
9.883431477E0,2.893187523E0,-7.560765266E0,6.224451065E-1,8.119306828E0
9.888498925E0,3.049523830E0,-7.427501678E0,8.589754105E-1,8.074974646E0
9.893564550E0,3.236858845E0,-7.212062359E0,1.213341713E0,7.997705719E0
9.898629966E0,3.477674723E0,-6.933902264E0,1.620789528E0,7.924656508E0
9.903696320E0,3.698453188E0,-6.619893074E0,2.064627647E0,7.859022052E0
9.908765123E0,3.777437687E0,-6.378744125E0,2.557157516E0,7.841968290E0
9.913831216E0,3.769457579E0,-6.250043392E0,2.998430252E0,7.890655031E0
9.918898404E0,3.741310835E0,-6.174647331E0,3.247694016E0,7.916513933E0
9.923964550E0,3.751697063E0,-6.105480671E0,3.281708717E0,7.881734402E0
9.929161998E0,3.720014572E0,-6.061369419E0,3.249133110E0,7.818924070E0
9.934071841E0,3.695199013E0,-6.009050846E0,3.244508743E0,7.764665144E0
9.939137466E0,3.757242441E0,-5.981995583E0,3.307691574E0,7.800125990E0
9.944196581E0,3.927227497E0,-5.909516335E0,3.441431046E0,7.885996878E0
9.949439706E0,4.125855446E0,-5.781790733E0,3.511554718E0,7.923560045E0
9.954319862E0,4.275239944E0,-5.704199791E0,3.516469002E0,7.948655615E0
9.959397518E0,4.268939018E0,-5.756000519E0,3.470014572E0,7.962184590E0
9.964460591E0,4.278068542E0,-5.820217133E0,3.484707832E0,8.019974227E0
9.969546268E0,4.449037552E0,-5.855769157E0,3.414312363E0,8.108113003E0
9.974591998E0,4.584217548E0,-5.790466309E0,3.179659843E0,8.040820065E0
9.979659602E0,4.647967815E0,-5.695890427E0,2.972201347E0,7.929738546E0
9.984725591E0,4.717288494E0,-5.626936913E0,2.794179916E0,7.856377738E0
9.989809862E0,4.790069103E0,-5.659874439E0,2.633454323E0,7.868546394E0
9.994862310E0,4.816753387E0,-5.605417728E0,2.427636147E0,7.779154091E0
9.999925331E0,4.706583023E0,-5.621354580E0,2.229312897E0,7.662988129E0
1.000499080E1,4.538351536E0,-5.628766060E0,2.019416809E0,7.507175652E0
1.001007288E1,4.457692146E0,-5.634729862E0,1.824290276E0,7.412775115E0
1.001512335E1,4.354043007E0,-5.651079178E0,1.596075058E0,7.310255944E0
1.002019580E1,4.119240761E0,-5.742449760E0,1.404289246E0,7.205269043E0
1.002525794E1,3.853218079E0,-5.784442902E0,1.191612244E0,7.051738011E0
1.003030913E1,3.636454344E0,-5.968441010E0,9.055471420E-1,7.047418244E0
1.003540450E1,3.594952106E0,-6.109766960E0,6.443023682E-1,7.118149935E0
1.004047142E1,3.582686424E0,-6.141107082E0,4.124889374E-1,7.121726289E0
1.004550085E1,3.592846870E0,-6.224742889E0,2.241849899E-1,7.190704526E0
1.005056778E1,3.682939529E0,-6.297714233E0,1.449108124E-2,7.295577985E0
1.005566986E1,3.949134827E0,-6.280405998E0,-1.259660721E-1,7.419907872E0
1.006073679E1,4.382606983E0,-6.112456322E0,-1.737241745E-1,7.523266999E0
1.006580241E1,4.852358818E0,-5.779378891E0,6.226158142E-2,7.546554377E0
1.007086960E1,5.280091286E0,-5.456805229E0,3.927736282E-1,7.603312332E0
1.007589721E1,5.647774696E0,-5.241547585E0,7.628612518E-1,7.742941133E0
1.008096366E1,5.846005917E0,-5.074172974E0,1.024203300E0,7.808457527E0
1.008603090E1,5.887479782E0,-4.905118942E0,1.021570206E0,7.730861253E0
1.009110721E1,5.745388031E0,-4.789635658E0,1.044970512E0,7.552619197E0
1.009620252E1,5.706569672E0,-4.773294449E0,9.533510208E-1,7.500543679E0
1.010123689E1,5.750981331E0,-4.645456314E0,7.541732788E-1,7.431206360E0
1.010629804E1,5.722162247E0,-4.463558197E0,4.979209900E-1,7.274229710E0
1.011136294E1,5.733945847E0,-4.316073418E0,1.824235916E-1,7.179129689E0
1.011643116E1,5.822949409E0,-4.207450867E0,-1.729230881E-1,7.186047941E0
1.012149497E1,5.906805515E0,-4.089412212E0,-5.776042938E-1,7.207445481E0
1.012655929E1,6.054295540E0,-3.849009037E0,-8.904581070E-1,7.229265571E0
1.013162976E1,6.211989880E0,-3.569515944E0,-1.128416061E0,7.252832905E0
1.013670518E1,6.276831627E0,-3.308129549E0,-1.167205811E0,7.190598431E0
1.014177356E1,6.373544693E0,-3.040784121E0,-1.066941261E0,7.141904765E0
1.014683866E1,6.473716736E0,-2.798724413E0,-8.469266891E-1,7.103460532E0
1.015192512E1,6.563631058E0,-2.604005575E0,-4.474115372E-1,7.075469934E0
1.015697929E1,6.776364326E0,-2.435709476E0,-4.570102692E-2,7.200964013E0
1.016203882E1,7.077036858E0,-2.210284710E0,2.551822662E-1,7.418552903E0
1.016710236E1,7.454980850E0,-1.966579199E0,4.815692902E-1,7.725029592E0
1.017217174E1,7.894441128E0,-1.551933408E0,5.329818726E-1,8.063173550E0
1.017723252E1,8.183332443E0,-1.212607980E0,5.002279282E-1,8.287796810E0
1.018230330E1,8.298104286E0,-9.795529842E-1,5.484142303E-1,8.373697926E0
1.018736627E1,8.272890091E0,-8.957941532E-1,5.290288925E-1,8.338047085E0
1.019243997E1,8.114879608E0,-8.437454700E-1,5.258550644E-1,8.175555090E0
1.019750064E1,7.823626518E0,-8.212714195E-1,5.653982162E-1,7.886906477E0
1.020256726E1,7.560991764E0,-8.186404705E-1,6.573362350E-1,7.633535197E0
1.020764549E1,7.288125992E0,-8.220608234E-1,7.684011459E-1,7.374483358E0
1.021268450E1,7.004681587E0,-8.177671432E-1,8.461971283E-1,7.102841461E0
1.021778590E1,6.806069374E0,-8.368785381E-1,8.405885696E-1,6.908656538E0
1.022281866E1,6.634575367E0,-8.506996632E-1,8.450422287E-1,6.742060263E0
1.022791044E1,6.444402218E0,-9.144070148E-1,8.524789810E-1,6.564539630E0
1.023294861E1,6.307258606E0,-9.943945408E-1,8.413734436E-1,6.440360308E0
1.023805408E1,6.211147308E0,-1.052970886E0,8.334741592E-1,6.354665825E0
1.024310200E1,6.220206261E0,-1.095028996E0,6.542453766E-1,6.349652860E0
1.024815773E1,6.169396877E0,-1.072479963E0,3.014011383E-1,6.269171695E0
1.025321215E1,5.853069305E0,-1.059003472E0,-9.821319580E-2,5.948912042E0
1.025827700E1,5.359408379E0,-1.128178120E0,-4.560499191E-1,5.495818917E0
1.026334471E1,4.824709415E0,-1.259969473E0,-6.790409088E-1,5.032538184E0
1.026841007E1,4.332510948E0,-1.453861833E0,-7.794017792E-1,4.635928438E0
1.027347518E1,3.877825260E0,-1.589906693E0,-9.535188675E-1,4.298200818E0
1.027854236E1,3.570356369E0,-1.658378720E0,-1.084077835E0,4.083244952E0
1.028360877E1,3.349885464E0,-1.621018171E0,-1.161536694E0,3.898538190E0
1.028867856E1,3.202066422E0,-1.609342933E0,-1.274574757E0,3.803650201E0
1.029374340E1,3.069583416E0,-1.570530891E0,-1.301226139E0,3.685389951E0
1.029880721E1,2.910043478E0,-1.581030369E0,-1.253766060E0,3.541177686E0
1.030387408E1,2.762284279E0,-1.686163545E0,-1.103721619E0,3.419292814E0
1.030893950E1,2.660710812E0,-1.617830992E0,-9.423551559E-1,3.253427789E0
1.031401804E1,2.555695534E0,-1.553555846E0,-8.152084351E-1,3.099948422E0
1.031908429E1,2.428662062E0,-1.524750829E0,-6.768083572E-1,2.946410367E0
1.032415241E1,2.201210260E0,-1.593865037E0,-5.870046616E-1,2.780342936E0
1.032922330E1,1.916843414E0,-1.674611926E0,-5.888881683E-1,2.612547235E0
1.033428668E1,1.628144979E0,-1.781228304E0,-7.254247665E-1,2.519895124E0
1.033935205E1,1.413349867E0,-1.832286000E0,-8.671035767E-1,2.471173496E0
1.034441809E1,1.331673145E0,-1.794002175E0,-1.056995392E0,2.471646502E0
1.034948768E1,1.212518454E0,-1.778758049E0,-1.192099571E0,2.460748379E0
1.035455299E1,9.503335953E-1,-1.779009223E0,-1.215113163E0,2.354677846E0
1.035961877E1,6.597599983E-1,-1.840018749E0,-1.207501888E0,2.297610294E0
1.036468205E1,5.080478191E-1,-1.902038336E0,-1.097425461E0,2.253931024E0
1.036976330E1,4.970216751E-1,-1.872114062E0,-1.092943192E0,2.224042812E0
1.037481648E1,6.163618565E-1,-1.702763557E0,-1.129107475E0,2.134054676E0
1.037988085E1,7.747683525E-1,-1.482950568E0,-1.239220142E0,2.082084280E0
1.038494773E1,9.507689476E-1,-1.308426142E0,-1.313163757E0,2.083348174E0
1.039000143E1,1.087005377E0,-1.188262463E0,-1.343985558E0,2.097580880E0
1.039506262E1,1.202792168E0,-1.103069544E0,-1.300733089E0,2.086954237E0
1.040012950E1,1.334644556E0,-1.079405546E0,-1.214632988E0,2.102789985E0
1.040519408E1,1.480560303E0,-9.642608166E-1,-1.198210716E0,2.134845815E0
1.041029668E1,1.698410273E0,-8.271586895E-1,-1.237119198E0,2.258152533E0
1.041536231E1,1.823393345E0,-7.445626259E-1,-1.319458008E0,2.370676323E0
1.042042877E1,1.929811239E0,-7.258281708E-1,-1.337567329E0,2.457658299E0
1.042546491E1,1.986690760E0,-7.349455357E-1,-1.377695560E0,2.526881511E0
1.043052721E1,2.039264679E0,-7.671434879E-1,-1.406237602E0,2.593186024E0
1.043559491E1,2.094075203E0,-8.152697086E-1,-1.219678402E0,2.556840053E0
1.044065929E1,2.163627386E0,-8.271224499E-1,-9.546194077E-1,2.505336949E0
1.044572596E1,2.214526892E0,-8.581037521E-1,-7.426519394E-1,2.488373627E0
1.045080278E1,2.158459663E0,-7.963399887E-1,-6.050701141E-1,2.378910536E0
1.045586189E1,2.048220873E0,-7.621197701E-1,-5.846538544E-1,2.262267760E0
1.046093950E1,1.876817226E0,-7.216899395E-1,-6.574382782E-1,2.115538787E0
1.046599366E1,1.749654293E0,-8.037676811E-1,-6.799449921E-1,2.041974001E0
1.047105512E1,1.659595966E0,-9.268379211E-1,-7.048969269E-1,2.027354676E0
1.047612153E1,1.599281311E0,-1.061692238E0,-6.893539429E-1,2.039632314E0
1.048118632E1,1.576002359E0,-1.153537035E0,-6.500568390E-1,2.058398655E0
1.048625325E1,1.544214249E0,-1.178446531E0,-6.396780014E-1,2.045121468E0
1.049134856E1,1.585199118E0,-1.165204763E0,-6.462011337E-1,2.070781082E0
1.049639856E1,1.662840247E0,-1.176319838E0,-6.024894714E-1,2.124090302E0
1.050146747E1,1.803980708E0,-1.183076620E0,-5.063285828E-1,2.215938925E0
1.050653189E1,1.941888571E0,-1.150032282E0,-4.677467346E-1,2.304841096E0
1.051160049E1,1.990870357E0,-1.101393223E0,-4.938516617E-1,2.328201295E0
1.051666684E1,2.053930283E0,-1.094813108E0,-5.533733368E-1,2.392376935E0
1.052173304E1,2.057115078E0,-9.914503098E-1,-8.137874603E-1,2.424241364E0
1.052680215E1,2.019304514E0,-8.725500107E-1,-1.159995556E0,2.486870308E0
1.053186637E1,1.961519480E0,-8.404262066E-1,-1.491481304E0,2.603534397E0
1.053693226E1,1.815904021E0,-9.734463692E-1,-1.765175819E0,2.713107245E0
1.054199840E1,1.593895912E0,-1.117848873E0,-1.957252502E0,2.760602768E0
1.054706387E1,1.316457629E0,-1.249421835E0,-2.106062412E0,2.780218426E0
1.055213476E1,9.611915350E-1,-1.368061304E0,-2.256984711E0,2.808818414E0
1.055719809E1,6.204097271E-1,-1.492639184E0,-2.309437752E0,2.818932900E0
1.056226085E1,3.724106550E-1,-1.606427670E0,-2.268217564E0,2.804302136E0
1.056732731E1,2.410407066E-1,-1.675564051E0,-2.181457043E0,2.761226238E0
1.057237741E1,1.352849007E-1,-1.735867500E0,-2.034927845E0,2.678146620E0
1.057744252E1,6.044816971E-2,-1.751530528E0,-1.900571346E0,2.585282308E0
1.058254403E1,4.321789742E-2,-1.787085533E0,-1.823952198E0,2.553888038E0
1.058760997E1,1.313172579E-1,-1.749254346E0,-1.675779343E0,2.425978441E0
1.059267663E1,3.038607836E-1,-1.676209927E0,-1.482673645E0,2.258391514E0
1.059774356E1,5.375332832E-1,-1.644391537E0,-1.247271061E0,2.132756586E0
1.060280944E1,7.683167458E-1,-1.596837997E0,-1.041333675E0,2.055377833E0
1.060787429E1,1.042248607E0,-1.500199556E0,-7.883186340E-1,1.989554507E0
1.061294278E1,1.259948850E0,-1.357206225E0,-5.314607620E-1,1.926637066E0
1.061801205E1,1.364881873E0,-1.304185510E0,-3.331470490E-1,1.916974003E0
1.062304174E1,1.386505604E0,-1.242884040E0,-1.982088089E-1,1.872550469E0
1.062813361E1,1.337361217E0,-1.199233413E0,-1.148090363E-1,1.799965810E0
1.063317429E1,1.247951865E0,-1.183067083E0,9.919166565E-2,1.722460614E0
1.063827273E1,1.118236423E0,-1.196580529E0,2.617826462E-1,1.658549913E0
1.064330241E1,9.592179060E-1,-1.226243734E0,4.740114212E-1,1.627408835E0
1.064836882E1,8.038345575E-1,-1.250699639E0,6.307315826E-1,1.614999044E0
1.065343653E1,6.987597942E-1,-1.296763539E0,7.563104630E-1,1.655858220E0
1.065850294E1,5.835657120E-1,-1.292888761E0,8.485717773E-1,1.652932046E0
1.066356616E1,5.150573254E-1,-1.370919466E0,8.837928772E-1,1.710495273E0
1.066863262E1,4.950039387E-1,-1.420443177E0,8.500804901E-1,1.727809179E0
1.067373059E1,5.755299330E-1,-1.359854341E0,7.187728882E-1,1.642276772E0
1.067878002E1,6.482709646E-1,-1.268368721E0,6.528034210E-1,1.566897177E0
1.068387257E1,7.344757318E-1,-1.178743362E0,6.255588531E-1,1.523224998E0
1.068891689E1,8.337316513E-1,-1.093504548E0,7.064752579E-1,1.545952119E0
1.069398127E1,8.954396248E-1,-1.012629271E0,8.308658600E-1,1.586684669E0
1.069904366E1,9.886398315E-1,-9.032624960E-1,1.063538551E0,1.710089502E0
1.070410830E1,1.070729136E0,-7.609457970E-1,1.337384224E0,1.874592210E0
1.070918934E1,1.204517603E0,-6.910800934E-1,1.618792534E0,2.132825267E0
1.071424158E1,1.249993682E0,-6.365761757E-1,1.888553619E0,2.352519544E0
1.071930674E1,1.289320707E0,-6.072313786E-1,2.094007492E0,2.532971617E0
1.072437580E1,1.246600986E0,-5.815691948E-1,2.273429871E0,2.657201558E0
1.072945721E1,1.161223054E0,-5.478236675E-1,2.414778709E0,2.734905111E0
1.073450700E1,1.025222659E0,-5.011749268E-1,2.465180397E0,2.716499990E0
1.073957106E1,9.713265896E-1,-4.412839413E-1,2.450761795E0,2.672908572E0
1.074463939E1,9.529204369E-1,-3.892393112E-1,2.371222496E0,2.585006910E0
1.074969012E1,9.228978157E-1,-3.638029099E-1,2.233570099E0,2.443957512E0
1.075477320E1,8.693758249E-1,-3.456070423E-1,2.030630112E0,2.235781117E0
