"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)",vx
18.63257135,8.359179497,-2.858614445,-1.636659622,8.984776743,-1.823160796723513
18.6376375,8.411808014,-2.54927516,-1.705037594,8.953461403,-1.7806786275340776
18.64270453,8.573342323,-2.292293072,-1.788336277,9.052897479,-1.737646494378039
18.64776947,8.762909889,-1.951270461,-1.946556568,9.186137851,-1.6937429557387114
18.6528352,8.882549286,-1.612271428,-2.148630142,9.279855196,-1.6490493897854397
18.65790098,8.860888481,-1.303858399,-2.172170639,9.215949039,-1.6041072136997612
18.662995,8.786730766,-1.128586292,-2.134771347,9.112496545,-1.559158551001479
18.66805781,8.818563461,-0.8762242794,-2.108307838,9.109324478,-1.5145924211687636
18.67309166,8.903198242,-0.6284651756,-2.236073494,9.201191884,-1.4699880760944384
18.67815708,8.860686302,-0.3754589558,-2.283339024,9.15785828,-1.4249973080710259
18.6832513,8.690572739,-0.2369861603,-2.218820572,8.972479128,-1.380292320655103
18.6883201,8.266003609,-0.1246397495,-2.097514153,8.528887169,-1.337317573558731
18.69338572,7.718298435,-0.117282629,-1.861869812,7.94055698,-1.2968323734986684
18.69845161,7.159401894,-0.1790964603,-1.566746235,7.331016627,-1.2591479768388227
18.70351666,6.576922417,-0.2723004818,-1.199898243,6.691024721,-1.224360392113115
18.70854588,6.099399567,-0.3089137077,-0.9380283356,6.178834834,-1.1924843860889234
18.71361385,5.673961639,-0.2748081684,-0.8072423935,5.737682502,-1.162650865393323
18.71868072,5.216476917,-0.1275250912,-0.6826925278,5.262505408,-1.135060647190221
18.72374562,4.810248375,-0.0398068428,-0.6885166168,4.859437122,-1.109668466724492
18.72881255,4.512482166,-0.004192829132,-0.5470457077,4.54552218,-1.0860496551944296
18.73388026,4.271570206,0.02273797989,-0.4168920517,4.29192591,-1.0637921401713812
18.7389477,4.002070427,0.01936531067,-0.3533220291,4.017683309,-1.0428290514267313
18.74401359,3.783037901,-0.06434321404,-0.3802623749,3.802645827,-1.0231098002128618
18.7490852,3.614724636,-0.1158676147,-0.3613376617,3.63458724,-1.0043505169827314
18.75415364,3.473346472,-0.1377203465,-0.4473867416,3.504747852,-0.9863877854194201
18.75920911,3.354365587,-0.06970858574,-0.5356359482,3.397577615,-0.9691291386779567
18.76427374,3.159908533,-0.06236505508,-0.6908683777,3.235152308,-0.9526329446097699
18.76936864,3.017203093,-0.08670043945,-0.8079118729,3.124700476,-0.9368970615981175
18.77444479,2.997803211,-0.1948115826,-0.9443297386,3.149052921,-0.9216305244730905
18.77947849,2.948665142,-0.2094745636,-1.109773159,3.157546861,-0.9066641555988469
18.78455302,2.845602036,-0.1616129875,-1.241977692,3.109031729,-0.8919625642874539
18.78962468,2.736131668,-0.1876103878,-1.103999138,2.956421529,-0.8778082365088432
18.79468682,2.598730326,-0.2613515854,-0.8539910316,2.74790914,-0.8643053273616904
18.79975,2.519659996,-0.4047446251,-0.7049264908,2.647532071,-0.8513476616064172
18.80481546,2.409931183,-0.5201072693,-0.5893964767,2.534890152,-0.8388623381396264
18.80989552,2.128673792,-0.5502176285,-0.5815658569,2.274249414,-0.8273341453449751
18.81494354,1.829174995,-0.6268250942,-0.7339000702,2.068187655,-0.8173444954280987
18.82001812,1.468152285,-0.8206876516,-0.9004583359,1.907832426,-0.8089782198938297
18.82508437,1.119664431,-1.224376678,-0.8995008469,1.887286004,-0.8024229566751139
18.83017364,0.8364248276,-1.569130063,-0.8271288872,1.961101181,-0.7974454234845536
18.83521369,0.5754644871,-1.706516266,-0.7026824951,1.933163167,-0.7938874271142781
18.84028026,0.2889137268,-1.823639631,-0.5931444168,1.939317649,-0.7916977107506783
18.84534729,0.05313754082,-1.944396734,-0.4888591766,2.00561351,-0.7908311187333942
18.85040239,-0.09367036819,-2.016266823,-0.3610601425,2.050480545,-0.790933567481213
18.85549849,-0.1371138096,-1.969570041,-0.1955776215,1.984000239,-0.7915216171054308
18.86056567,-0.2111794949,-1.828628778,0.02911281586,1.841012641,-0.7924040495387791
18.86563229,-0.2819216251,-1.739940047,0.2172288895,1.775967219,-0.7936532275370864
18.87069843,-0.3255245686,-1.718019843,0.3378219604,1.7809217,-0.7951919312669622
18.87576302,-0.5169951916,-1.743843794,0.4366064072,1.870534779,-0.7973254398431178
18.88082994,-0.6915135384,-1.752850294,0.4683322906,1.941651426,-0.8003871483702241
18.88589744,-0.8613567352,-1.740356445,0.5408668518,2.015766091,-0.8043217334259574
18.89096411,-0.9670161009,-1.699090123,0.6087636948,2.047588978,-0.8089536143246969
18.89602838,-1.070993185,-1.713106751,0.5884370804,2.104285946,-0.8141141289678512
18.90109437,-1.202105045,-1.813280582,0.6091775894,2.25923446,-0.8198718754189483
18.90616052,-1.238722444,-1.910756826,0.8001966476,2.413656897,-0.8260546745106484
18.91120088,-1.202115059,-1.924547911,1.087083817,2.516091513,-0.8322060243689575
18.91626052,-1.127397776,-1.924488783,1.309232712,2.58626625,-0.8380992725292001
18.92133317,-1.085727096,-1.913174868,1.382820129,2.598313474,-0.8437124764701743
18.92639255,-1.174298286,-1.979048848,1.463249207,2.727033012,-0.8494296400787644
18.93145817,-1.234184027,-2.061845303,1.495121956,2.830160053,-0.8555298681659538
18.93652302,-1.310501099,-2.115773201,1.46873951,2.889827869,-0.8619740923961645
18.94158781,-1.305243015,-2.056979895,1.446393967,2.833175096,-0.8685981897117405
18.94665322,-1.283340096,-1.995746613,1.461690903,2.786845285,-0.8751543070998862
18.95171843,-1.249987364,-1.962956905,1.509875298,2.774056891,-0.8815702248917169
18.95680036,-1.119450927,-1.829542398,1.552805901,2.647942962,-0.8875908846588069
18.96186427,-1.045192003,-1.629427433,1.664814949,2.553246737,-0.8930716631486355
18.96693265,-0.9719114304,-1.523174167,1.764471054,2.525476088,-0.8981833864985244
18.97199718,-0.9450813532,-1.489152908,1.8565979,2.560802787,-0.9030377202296858
18.9770626,-0.9387902021,-1.477680087,1.965444565,2.632078612,-0.9078090205565107
18.98212869,-0.961032629,-1.539771318,1.988558769,2.692367992,-0.912621357279714
18.9871965,-0.9478034973,-1.574793935,1.868782997,2.621193869,-0.9174581666843261
18.99227041,-0.9521135092,-1.580173492,1.675706863,2.49228046,-0.9222781706335514
18.99732619,-0.9220517874,-1.567907929,1.397646904,2.293890068,-0.927015854345173
19.0023975,-0.8604809046,-1.604545593,1.130385399,2.14307375,-0.9315357422783077
19.0074627,-0.7318669558,-1.643660665,0.957482338,2.038141813,-0.9355685224695572
19.01252739,-0.5480105877,-1.632223368,0.8905982971,1.938461775,-0.9388096139674502
