"time","ax"
1.554991918E2,3.900300860E-1
1.555017234E2,3.972085714E-1
1.555042550E2,3.876372576E-1
1.555067865E2,3.589234054E-1
1.555093181E2,3.900300860E-1
1.555118497E2,4.259224236E-1
1.555143813E2,4.139583111E-1
1.555169128E2,4.091726840E-1
1.555194444E2,3.756731451E-1
1.555219935E2,4.091726840E-1
1.555245251E2,4.115654826E-1
1.555270567E2,3.876372576E-1
1.555295882E2,3.684946895E-1
1.555321198E2,3.756731451E-1
1.555346514E2,4.043870270E-1
1.555371829E2,3.900300860E-1
1.555397145E2,3.756731451E-1
1.555422461E2,4.187439680E-1
1.555447777E2,3.397808075E-1
1.555473092E2,3.924229145E-1
1.555498408E2,4.405784607E-1
1.555523742E2,4.019941986E-1
1.555549058E2,3.924229145E-1
1.555574373E2,4.019941986E-1
1.555599689E2,4.357928336E-1
1.555625005E2,3.996013701E-1
1.555650320E2,3.948157430E-1
1.555675636E2,3.876372576E-1
1.555700952E2,4.331009090E-1
1.555726268E2,3.684946895E-1
1.555751583E2,3.900300860E-1
1.555776899E2,3.972085714E-1
1.555802215E2,4.019941986E-1
1.555827355E2,4.115654826E-1
1.555852671E2,4.067798555E-1
1.555877987E2,3.876372576E-1
1.555903302E2,3.684946895E-1
1.555928618E2,3.517449200E-1
1.555953934E2,3.469592929E-1
1.555979249E2,4.019941986E-1
1.556004565E2,4.163511395E-1
1.556029881E2,3.661018610E-1
1.556055197E2,4.139583111E-1
1.556080513E2,3.445664644E-1
1.556105828E2,3.661018610E-1
1.556131243E2,3.972085714E-1
1.556156559E2,3.900300860E-1
1.556181875E2,4.211367965E-1
1.556207190E2,3.924229145E-1
1.556232506E2,4.019941986E-1
1.556257822E2,4.043870270E-1
1.556283138E2,4.235295951E-1
1.556308453E2,3.996013701E-1
1.556333769E2,3.972085714E-1
1.556359085E2,3.613162339E-1
1.556384401E2,4.043870270E-1
1.556409716E2,4.115654826E-1
1.556434965E2,4.211367965E-1
1.556460281E2,3.948157430E-1
1.556485596E2,3.517449200E-1
1.556510912E2,4.139583111E-1
1.556536228E2,3.780659735E-1
1.556561544E2,3.684946895E-1
1.556586859E2,3.708875179E-1
1.556612175E2,3.732803464E-1
1.556637491E2,3.948157430E-1
1.556662807E2,3.804588020E-1
1.556688122E2,3.589234054E-1
1.556713438E2,3.924229145E-1
1.556738764E2,3.924229145E-1
1.556764080E2,3.996013701E-1
1.556789396E2,3.852444589E-1
1.556814712E2,3.876372576E-1
1.556840027E2,3.924229145E-1
1.556865343E2,3.661018610E-1
1.556890658E2,3.708875179E-1
1.556915975E2,3.948157430E-1
1.556941290E2,3.852444589E-1
1.556966606E2,3.661018610E-1
1.556991922E2,3.637090325E-1
1.557017237E2,3.637090325E-1
1.557042674E2,3.924229145E-1
1.557067990E2,4.139583111E-1
1.557093305E2,3.708875179E-1
1.557118621E2,3.972085714E-1
1.557143937E2,3.804588020E-1
1.557169252E2,4.091726840E-1
1.557194568E2,4.043870270E-1
1.557219883E2,3.613162339E-1
1.557245200E2,3.397808075E-1
1.557270515E2,3.421736360E-1
1.557295831E2,3.924229145E-1
1.557321146E2,4.187439680E-1
1.557346791E2,3.948157430E-1
1.557372107E2,3.661018610E-1
1.557397422E2,3.804588020E-1
1.557422738E2,3.661018610E-1
1.557448054E2,3.661018610E-1
1.557473369E2,3.852444589E-1
1.557498685E2,3.924229145E-1
1.557524001E2,4.115654826E-1
1.557549317E2,4.115654826E-1
1.557574632E2,3.637090325E-1
1.557599949E2,3.972085714E-1
1.557625264E2,3.804588020E-1
1.557650115E2,3.493520916E-1
1.557675430E2,3.684946895E-1
1.557700746E2,3.996013701E-1
1.557726062E2,3.684946895E-1
1.557751378E2,4.187439680E-1
1.557776693E2,4.429712892E-1
1.557802009E2,4.043870270E-1
1.557827325E2,3.828516304E-1
1.557852640E2,4.043870270E-1
1.557877956E2,4.067798555E-1
1.557903272E2,4.043870270E-1
1.557928588E2,3.996013701E-1
1.557953917E2,4.139583111E-1
1.557979232E2,3.948157430E-1
1.558004548E2,3.804588020E-1
1.558029864E2,3.613162339E-1
1.558055180E2,3.972085714E-1
1.558080495E2,3.996013701E-1
1.558105811E2,3.924229145E-1
1.558131127E2,4.163511395E-1
1.558156442E2,4.211367965E-1
1.558181758E2,4.043870270E-1
1.558207074E2,3.900300860E-1
1.558232389E2,3.804588020E-1
1.558257717E2,3.924229145E-1
1.558283032E2,4.067798555E-1
1.558308348E2,3.493520916E-1
1.558333664E2,4.235295951E-1
1.558358980E2,4.139583111E-1
1.558384295E2,3.924229145E-1
1.558409611E2,3.661018610E-1
1.558434927E2,4.139583111E-1
1.558460242E2,3.996013701E-1
1.558485558E2,3.828516304E-1
1.558510874E2,4.139583111E-1
1.558536190E2,3.852444589E-1
1.558561586E2,3.637090325E-1
1.558586902E2,3.732803464E-1
1.558612218E2,3.972085714E-1
1.558637533E2,3.828516304E-1
1.558662849E2,3.756731451E-1
1.558688165E2,4.067798555E-1
1.558713480E2,4.187439680E-1
1.558738796E2,3.948157430E-1
1.558764112E2,3.828516304E-1
1.558789428E2,3.900300860E-1
1.558814743E2,3.900300860E-1
1.558840059E2,3.661018610E-1
1.558865774E2,3.852444589E-1
1.558891090E2,3.876372576E-1
1.558916405E2,3.900300860E-1
1.558941721E2,3.900300860E-1
1.558967037E2,4.235295951E-1
1.558992352E2,4.429712892E-1
1.559017668E2,4.163511395E-1
1.559042984E2,4.187439680E-1
1.559068300E2,3.541377485E-1
1.559093615E2,4.115654826E-1
1.559118931E2,3.804588020E-1
1.559144247E2,3.684946895E-1
1.559169437E2,4.163511395E-1
1.559194753E2,4.187439680E-1
1.559220068E2,3.684946895E-1
1.559245384E2,3.948157430E-1
1.559270700E2,4.163511395E-1
1.559296016E2,4.067798555E-1
1.559321331E2,3.852444589E-1
1.559346647E2,3.876372576E-1
1.559371963E2,4.043870270E-1
1.559397279E2,3.948157430E-1
1.559422594E2,3.828516304E-1
1.559447910E2,3.972085714E-1
1.559473204E2,3.876372576E-1
1.559498520E2,3.924229145E-1
1.559523836E2,4.187439680E-1
1.559549152E2,3.852444589E-1
1.559574468E2,3.804588020E-1
1.559599783E2,4.067798555E-1
1.559625099E2,4.139583111E-1
1.559650415E2,3.517449200E-1
1.559675730E2,3.780659735E-1
1.559701046E2,4.139583111E-1
1.559726362E2,4.163511395E-1
1.559751678E2,3.804588020E-1
1.559776736E2,3.780659735E-1
1.559802052E2,3.661018610E-1
1.559827367E2,3.756731451E-1
1.559852683E2,3.972085714E-1
1.559877999E2,4.139583111E-1
1.559903315E2,3.828516304E-1
1.559928630E2,3.852444589E-1
1.559953946E2,3.828516304E-1
1.559979262E2,4.115654826E-1
1.560004578E2,4.259224236E-1
1.560029893E2,3.900300860E-1
1.560055209E2,3.828516304E-1
1.560080624E2,3.756731451E-1
1.560105940E2,3.613162339E-1
1.560131255E2,4.115654826E-1
1.560156571E2,4.115654826E-1
1.560181887E2,3.661018610E-1
1.560207203E2,3.565305769E-1
1.560232518E2,4.283152521E-1
1.560257834E2,4.115654826E-1
1.560283150E2,3.972085714E-1
1.560308466E2,3.996013701E-1
1.560333781E2,4.043870270E-1
1.560359097E2,4.067798555E-1
1.560384340E2,4.043870270E-1
1.560409655E2,3.780659735E-1
1.560434971E2,3.924229145E-1
1.560460287E2,3.684946895E-1
1.560485603E2,4.043870270E-1
1.560510918E2,4.235295951E-1
1.560536234E2,3.900300860E-1
1.560561550E2,4.115654826E-1
1.560586865E2,4.091726840E-1
1.560612181E2,3.661018610E-1
1.560637496E2,4.235295951E-1
1.560662812E2,4.019941986E-1
1.560688596E2,4.115654826E-1
1.560713912E2,4.115654826E-1
1.560739228E2,4.067798555E-1
1.560764543E2,3.780659735E-1
